CustomerID,CustomerName,Segment,Region
CUST03742,Customer 3742,Consumer,East
CUST03743,Customer 3743,SMB,North
CUST03744,Customer 3744,Consumer,West
CUST03745,Customer 3745,Consumer,East
CUST03746,Customer 3746,Corporate,South
CUST03747,Customer 3747,Consumer,West
CUST03748,Customer 3748,SMB,West
CUST03749,Customer 3749,Consumer,West
CUST03750,Customer 3750,Consumer,East
CUST03751,Customer 3751,Consumer,West
CUST03752,Customer 3752,Consumer,South
CUST03753,Customer 3753,Consumer,West
CUST03754,Customer 3754,Corporate,West
CUST03755,Customer 3755,Consumer,North
CUST03756,Customer 3756,Consumer,South
CUST03757,Customer 3757,Consumer,South
CUST03758,Customer 3758,Consumer,North
CUST03759,Customer 3759,SMB,South
CUST03760,Customer 3760,Consumer,North
CUST03761,Customer 3761,SMB,East
CUST03762,Customer 3762,Consumer,North
CUST03763,Customer 3763,Consumer,South
CUST03764,Customer 3764,Consumer,East
CUST03765,Customer 3765,Consumer,South
CUST03766,Customer 3766,Corporate,South
CUST03767,Customer 3767,Consumer,West
CUST03768,Customer 3768,Consumer,Central
CUST03769,Customer 3769,Corporate,East
CUST03770,Customer 3770,Corporate,North
CUST03771,Customer 3771,SMB,North
CUST03772,Customer 3772,SMB,Central
CUST03773,Customer 3773,Corporate,East
CUST03774,Customer 3774,SMB,West
CUST03775,Customer 3775,Corporate,East
CUST03776,Customer 3776,Consumer,North
CUST03777,Customer 3777,Corporate,South
CUST03778,Customer 3778,Consumer,West
CUST03779,Customer 3779,Corporate,West
CUST03780,Customer 3780,SMB,South
CUST03781,Customer 3781,Consumer,East
CUST03782,Customer 3782,SMB,North
CUST03783,Customer 3783,SMB,Central
CUST03784,Customer 3784,Consumer,South
CUST03785,Customer 3785,Consumer,West
CUST03786,Customer 3786,SMB,South
CUST03787,Customer 3787,SMB,East
CUST03788,Customer 3788,Consumer,East
CUST03789,Customer 3789,Consumer,South
CUST03790,Customer 3790,Corporate,West
CUST03791,Customer 3791,Consumer,Central
CUST03792,Customer 3792,Consumer,West
CUST03793,Customer 3793,Consumer,South
CUST03794,Customer 3794,Consumer,West
CUST03795,Customer 3795,Corporate,East
CUST03796,Customer 3796,Corporate,East
CUST03797,Customer 3797,Corporate,South
CUST03798,Customer 3798,Corporate,East
CUST03799,Customer 3799,Consumer,North
CUST03800,Customer 3800,Consumer,South
CUST03801,Customer 3801,Consumer,North
CUST03802,Customer 3802,Consumer,South
CUST03803,Customer 3803,Consumer,North
CUST03804,Customer 3804,Consumer,South
CUST03805,Customer 3805,Consumer,West
CUST03806,Customer 3806,Consumer,East
CUST03807,Customer 3807,Corporate,North
CUST03808,Customer 3808,Corporate,West
CUST03809,Customer 3809,SMB,Central
CUST03810,Customer 3810,Corporate,Central
CUST03811,Customer 3811,Corporate,West
CUST03812,Customer 3812,Consumer,Central
CUST03813,Customer 3813,Corporate,East
CUST03814,Customer 3814,Consumer,Central
CUST03815,Customer 3815,Consumer,Central
CUST03816,Customer 3816,Consumer,South
CUST03817,Customer 3817,Consumer,West
CUST03818,Customer 3818,Consumer,West
CUST03819,Customer 3819,Corporate,West
CUST03820,Customer 3820,SMB,Central
CUST03821,Customer 3821,Corporate,South
CUST03822,Customer 3822,Corporate,South
CUST03823,Customer 3823,Consumer,East
CUST03824,Customer 3824,Consumer,West
CUST03825,Customer 3825,Corporate,West
CUST03826,Customer 3826,Consumer,West
CUST03827,Customer 3827,Consumer,West
CUST03828,Customer 3828,Consumer,Central
CUST03829,Customer 3829,SMB,North
CUST03830,Customer 3830,Corporate,Central
CUST03831,Customer 3831,Consumer,North
CUST03832,Customer 3832,Corporate,East
CUST03833,Customer 3833,Consumer,North
CUST03834,Customer 3834,Consumer,East
CUST03835,Customer 3835,Consumer,South
CUST03836,Customer 3836,Consumer,North
CUST03837,Customer 3837,Corporate,East
CUST03838,Customer 3838,Consumer,West
CUST03839,Customer 3839,Corporate,North
CUST03840,Customer 3840,Consumer,West
CUST03841,Customer 3841,Corporate,North
CUST03842,Customer 3842,Corporate,North
CUST03843,Customer 3843,Corporate,North
CUST03844,Customer 3844,Corporate,East
CUST03845,Customer 3845,SMB,West
CUST03846,Customer 3846,Consumer,East
CUST03847,Customer 3847,Corporate,West
CUST03848,Customer 3848,Corporate,East
CUST03849,Customer 3849,Consumer,West
CUST03850,Customer 3850,Consumer,Central
CUST03851,Customer 3851,Consumer,South
CUST03852,Customer 3852,Consumer,North
CUST03853,Customer 3853,Consumer,North
CUST03854,Customer 3854,Consumer,East
CUST03855,Customer 3855,Corporate,East
CUST03856,Customer 3856,Consumer,North
CUST03857,Customer 3857,SMB,Central
CUST03858,Customer 3858,Consumer,Central
CUST03859,Customer 3859,Corporate,South
CUST03860,Customer 3860,Consumer,South
CUST03861,Customer 3861,Consumer,South
CUST03862,Customer 3862,Consumer,South
CUST03863,Customer 3863,Corporate,West
CUST03864,Customer 3864,Consumer,East
CUST03865,Customer 3865,SMB,North
CUST03866,Customer 3866,Consumer,South
CUST03867,Customer 3867,Corporate,North
CUST03868,Customer 3868,Consumer,South
CUST03869,Customer 3869,Corporate,South
CUST03870,Customer 3870,Consumer,East
CUST03871,Customer 3871,Consumer,East
CUST03872,Customer 3872,Consumer,West
CUST03873,Customer 3873,Consumer,North
CUST03874,Customer 3874,Consumer,West
CUST03875,Customer 3875,SMB,North
CUST03876,Customer 3876,Consumer,South
CUST03877,Customer 3877,Consumer,West
CUST03878,Customer 3878,SMB,West
CUST03879,Customer 3879,Consumer,North
CUST03880,Customer 3880,Consumer,South
CUST03881,Customer 3881,Corporate,West
CUST03882,Customer 3882,SMB,Central
CUST03883,Customer 3883,Corporate,East
CUST03884,Customer 3884,Consumer,North
CUST03885,Customer 3885,SMB,South
CUST03886,Customer 3886,Consumer,North
CUST03887,Customer 3887,SMB,North
CUST03888,Customer 3888,SMB,East
CUST03889,Customer 3889,SMB,West
CUST03890,Customer 3890,Consumer,North
CUST03891,Customer 3891,Consumer,West
CUST03892,Customer 3892,Corporate,West
CUST03893,Customer 3893,Consumer,West
CUST03894,Customer 3894,Consumer,South
CUST03895,Customer 3895,SMB,South
CUST03896,Customer 3896,Corporate,North
CUST03897,Customer 3897,Consumer,South
CUST03898,Customer 3898,Consumer,South
CUST03899,Customer 3899,Consumer,South
CUST03900,Customer 3900,Consumer,North
CUST03901,Customer 3901,Consumer,North
CUST03902,Customer 3902,SMB,Central
CUST03903,Customer 3903,Corporate,West
CUST03904,Customer 3904,Consumer,South
CUST03905,Customer 3905,Consumer,Central
CUST03906,Customer 3906,Corporate,South
CUST03907,Customer 3907,SMB,South
CUST03908,Customer 3908,SMB,West
CUST03909,Customer 3909,Consumer,South
CUST03910,Customer 3910,SMB,South
CUST03911,Customer 3911,Consumer,South
CUST03912,Customer 3912,Consumer,East
CUST03913,Customer 3913,SMB,East
CUST03914,Customer 3914,Consumer,South
CUST03915,Customer 3915,Consumer,South
CUST03916,Customer 3916,Consumer,South
CUST03917,Customer 3917,Consumer,East
CUST03918,Customer 3918,Consumer,South
CUST03919,Customer 3919,Corporate,West
CUST03920,Customer 3920,Consumer,West
CUST03921,Customer 3921,Consumer,South
CUST03922,Customer 3922,SMB,West
CUST03923,Customer 3923,Consumer,North
CUST03924,Customer 3924,SMB,South
CUST03925,Customer 3925,Consumer,South
CUST03926,Customer 3926,Corporate,South
CUST03927,Customer 3927,Consumer,West
CUST03928,Customer 3928,SMB,Central
CUST03929,Customer 3929,Consumer,South
CUST03930,Customer 3930,SMB,South
CUST03931,Customer 3931,Consumer,East
CUST03932,Customer 3932,Corporate,South
CUST03933,Customer 3933,Consumer,North
CUST03934,Customer 3934,Consumer,Central
CUST03935,Customer 3935,Consumer,West
CUST03936,Customer 3936,Consumer,Central
CUST03937,Customer 3937,Consumer,South
CUST03938,Customer 3938,Corporate,North
CUST03939,Customer 3939,Consumer,South
CUST03940,Customer 3940,Consumer,Central
CUST03941,Customer 3941,Consumer,North
CUST03942,Customer 3942,Consumer,North
CUST03943,Customer 3943,Consumer,North
CUST03944,Customer 3944,Corporate,West
CUST03945,Customer 3945,Consumer,West
CUST03946,Customer 3946,SMB,West
CUST03947,Customer 3947,Consumer,North
CUST03948,Customer 3948,Consumer,West
CUST03949,Customer 3949,SMB,South
CUST03950,Customer 3950,Consumer,North
CUST03951,Customer 3951,Consumer,South
CUST03952,Customer 3952,SMB,East
CUST03953,Customer 3953,SMB,South
CUST03954,Customer 3954,Corporate,Central
CUST03955,Customer 3955,Consumer,South
CUST03956,Customer 3956,Corporate,South
CUST03957,Customer 3957,SMB,East
CUST03958,Customer 3958,SMB,East
CUST03959,Customer 3959,Consumer,North
CUST03960,Customer 3960,Consumer,East
CUST03961,Customer 3961,Consumer,South
CUST03962,Customer 3962,Consumer,South
CUST03963,Customer 3963,Corporate,West
CUST03964,Customer 3964,Consumer,East
CUST03965,Customer 3965,Consumer,South
CUST03966,Customer 3966,Consumer,North
CUST03967,Customer 3967,Consumer,East
CUST03968,Customer 3968,Consumer,South
CUST03969,Customer 3969,Consumer,Central
CUST03970,Customer 3970,Consumer,East
CUST03971,Customer 3971,SMB,West
CUST03972,Customer 3972,Consumer,South
CUST03973,Customer 3973,Consumer,West
CUST03974,Customer 3974,Consumer,North
CUST03975,Customer 3975,Consumer,South
CUST03976,Customer 3976,Consumer,North
CUST03977,Customer 3977,Consumer,North
CUST03978,Customer 3978,Consumer,Central
CUST03979,Customer 3979,Consumer,West
CUST03980,Customer 3980,Corporate,East
CUST03981,Customer 3981,Consumer,East
CUST03982,Customer 3982,Consumer,East
CUST03983,Customer 3983,Corporate,East
CUST03984,Customer 3984,Consumer,West
CUST03985,Customer 3985,Consumer,East
CUST03986,Customer 3986,Consumer,West
CUST03987,Customer 3987,Consumer,South
CUST03988,Customer 3988,Consumer,Central
CUST03989,Customer 3989,SMB,North
CUST03990,Customer 3990,SMB,South
CUST03991,Customer 3991,SMB,Central
CUST03992,Customer 3992,Consumer,North
CUST03993,Customer 3993,Consumer,North
CUST03994,Customer 3994,Consumer,South
CUST03995,Customer 3995,Consumer,South
CUST03996,Customer 3996,Consumer,Central
CUST03997,Customer 3997,Consumer,West
CUST03998,Customer 3998,Consumer,South
CUST03999,Customer 3999,Consumer,Central
CUST04000,Customer 4000,Consumer,East
CUST04001,Customer 4001,Corporate,West
CUST04002,Customer 4002,Consumer,South
CUST04003,Customer 4003,SMB,South
CUST04004,Customer 4004,Consumer,North
CUST04005,Customer 4005,Consumer,North
CUST04006,Customer 4006,Consumer,West
CUST04007,Customer 4007,Consumer,North
CUST04008,Customer 4008,Consumer,East
CUST04009,Customer 4009,Consumer,West
CUST04010,Customer 4010,Corporate,North
CUST04011,Customer 4011,Consumer,South
CUST04012,Customer 4012,Consumer,West
CUST04013,Customer 4013,SMB,Central
CUST04014,Customer 4014,Consumer,South
CUST04015,Customer 4015,Corporate,Central
CUST04016,Customer 4016,Consumer,West
CUST04017,Customer 4017,Consumer,East
CUST04018,Customer 4018,Consumer,South
CUST04019,Customer 4019,Consumer,West
CUST04020,Customer 4020,Corporate,West
CUST04021,Customer 4021,Consumer,South
CUST04022,Customer 4022,Consumer,Central
CUST04023,Customer 4023,Consumer,Central
CUST04024,Customer 4024,SMB,South
CUST04025,Customer 4025,Corporate,West
CUST04026,Customer 4026,SMB,East
CUST04027,Customer 4027,Corporate,West
CUST04028,Customer 4028,Corporate,West
CUST04029,Customer 4029,Consumer,North
CUST04030,Customer 4030,SMB,North
CUST04031,Customer 4031,Consumer,South
CUST04032,Customer 4032,Consumer,Central
CUST04033,Customer 4033,Corporate,South
CUST04034,Customer 4034,Consumer,Central
CUST04035,Customer 4035,Consumer,South
CUST04036,Customer 4036,Consumer,South
CUST04037,Customer 4037,Consumer,Central
CUST04038,Customer 4038,SMB,East
CUST04039,Customer 4039,Consumer,South
CUST04040,Customer 4040,SMB,North
CUST04041,Customer 4041,Consumer,North
CUST04042,Customer 4042,Corporate,North
CUST04043,Customer 4043,Consumer,South
CUST04044,Customer 4044,SMB,East
CUST04045,Customer 4045,Consumer,South
CUST04046,Customer 4046,Consumer,North
CUST04047,Customer 4047,Consumer,South
CUST04048,Customer 4048,Consumer,South
CUST04049,Customer 4049,Consumer,Central
CUST04050,Customer 4050,Corporate,South
CUST04051,Customer 4051,SMB,North
CUST04052,Customer 4052,Corporate,East
CUST04053,Customer 4053,Consumer,Central
CUST04054,Customer 4054,Consumer,West
CUST04055,Customer 4055,SMB,West
CUST04056,Customer 4056,SMB,Central
CUST04057,Customer 4057,Consumer,East
CUST04058,Customer 4058,SMB,Central
CUST04059,Customer 4059,Consumer,North
CUST04060,Customer 4060,SMB,West
CUST04061,Customer 4061,SMB,West
CUST04062,Customer 4062,Corporate,Central
CUST04063,Customer 4063,Consumer,South
CUST04064,Customer 4064,Corporate,West
CUST04065,Customer 4065,Consumer,North
CUST04066,Customer 4066,Corporate,East
CUST04067,Customer 4067,Consumer,South
CUST04068,Customer 4068,Corporate,East
CUST04069,Customer 4069,SMB,East
CUST04070,Customer 4070,Consumer,South
CUST04071,Customer 4071,Consumer,South
CUST04072,Customer 4072,Corporate,South
CUST04073,Customer 4073,Consumer,East
CUST04074,Customer 4074,Consumer,East
CUST04075,Customer 4075,Consumer,West
CUST04076,Customer 4076,Consumer,North
CUST04077,Customer 4077,Corporate,West
CUST04078,Customer 4078,Corporate,West
CUST04079,Customer 4079,Consumer,North
CUST04080,Customer 4080,Consumer,South
CUST04081,Customer 4081,Consumer,South
CUST04082,Customer 4082,Consumer,South
CUST04083,Customer 4083,Corporate,North
CUST04084,Customer 4084,Consumer,South
CUST04085,Customer 4085,Consumer,North
CUST04086,Customer 4086,SMB,North
CUST04087,Customer 4087,Consumer,South
CUST04088,Customer 4088,Corporate,West
CUST04089,Customer 4089,Consumer,East
CUST04090,Customer 4090,Consumer,South
CUST04091,Customer 4091,Consumer,East
CUST04092,Customer 4092,Corporate,East
CUST04093,Customer 4093,SMB,North
CUST04094,Customer 4094,Consumer,South
CUST04095,Customer 4095,Consumer,South
CUST04096,Customer 4096,Consumer,East
CUST04097,Customer 4097,Corporate,South
CUST04098,Customer 4098,Corporate,South
CUST04099,Customer 4099,Corporate,East
CUST04100,Customer 4100,SMB,Central
CUST04101,Customer 4101,Consumer,South
CUST04102,Customer 4102,Corporate,East
CUST04103,Customer 4103,Corporate,South
CUST04104,Customer 4104,Consumer,West
CUST04105,Customer 4105,SMB,West
CUST04106,Customer 4106,Consumer,West
CUST04107,Customer 4107,Corporate,South
CUST04108,Customer 4108,Corporate,South
CUST04109,Customer 4109,SMB,West
CUST04110,Customer 4110,Consumer,South
CUST04111,Customer 4111,Consumer,Central
CUST04112,Customer 4112,SMB,South
CUST04113,Customer 4113,Corporate,South
CUST04114,Customer 4114,Consumer,South
CUST04115,Customer 4115,Corporate,South
CUST04116,Customer 4116,Consumer,West
CUST04117,Customer 4117,Corporate,North
CUST04118,Customer 4118,SMB,East
CUST04119,Customer 4119,Consumer,East
CUST04120,Customer 4120,Consumer,West
CUST04121,Customer 4121,SMB,East
CUST04122,Customer 4122,Corporate,Central
CUST04123,Customer 4123,SMB,West
CUST04124,Customer 4124,Consumer,South
CUST04125,Customer 4125,SMB,West
CUST04126,Customer 4126,Consumer,Central
CUST04127,Customer 4127,Consumer,South
CUST04128,Customer 4128,Consumer,East
CUST04129,Customer 4129,Corporate,South
CUST04130,Customer 4130,SMB,East
CUST04131,Customer 4131,Corporate,North
CUST04132,Customer 4132,Corporate,West
CUST04133,Customer 4133,Consumer,South
CUST04134,Customer 4134,Consumer,East
CUST04135,Customer 4135,Consumer,North
CUST04136,Customer 4136,Consumer,West
CUST04137,Customer 4137,Consumer,South
CUST04138,Customer 4138,SMB,East
CUST04139,Customer 4139,Corporate,South
CUST04140,Customer 4140,Corporate,North
CUST04141,Customer 4141,Consumer,South
CUST04142,Customer 4142,Consumer,Central
CUST04143,Customer 4143,Consumer,South
CUST04144,Customer 4144,Consumer,East
CUST04145,Customer 4145,Consumer,North
CUST04146,Customer 4146,Consumer,West
CUST04147,Customer 4147,Consumer,South
CUST04148,Customer 4148,Corporate,South
CUST04149,Customer 4149,Consumer,South
CUST04150,Customer 4150,Consumer,North
CUST04151,Customer 4151,Consumer,South
CUST04152,Customer 4152,Consumer,South
CUST04153,Customer 4153,Consumer,East
CUST04154,Customer 4154,Consumer,Central
CUST04155,Customer 4155,Corporate,South
CUST04156,Customer 4156,Consumer,Central
CUST04157,Customer 4157,SMB,South
CUST04158,Customer 4158,Consumer,North
CUST04159,Customer 4159,Consumer,South
CUST04160,Customer 4160,Consumer,South
CUST04161,Customer 4161,Consumer,South
CUST04162,Customer 4162,Consumer,West
CUST04163,Customer 4163,SMB,East
CUST04164,Customer 4164,Consumer,East
CUST04165,Customer 4165,Corporate,South
CUST04166,Customer 4166,Consumer,South
CUST04167,Customer 4167,Consumer,East
CUST04168,Customer 4168,Consumer,North
CUST04169,Customer 4169,Consumer,North
CUST04170,Customer 4170,Consumer,South
CUST04171,Customer 4171,SMB,North
CUST04172,Customer 4172,Corporate,East
CUST04173,Customer 4173,SMB,North
CUST04174,Customer 4174,Consumer,North
CUST04175,Customer 4175,Corporate,Central
CUST04176,Customer 4176,Corporate,Central
CUST04177,Customer 4177,Corporate,South
CUST04178,Customer 4178,SMB,South
CUST04179,Customer 4179,Corporate,West
CUST04180,Customer 4180,SMB,North
CUST04181,Customer 4181,Corporate,South
CUST04182,Customer 4182,Consumer,North
CUST04183,Customer 4183,Corporate,South
CUST04184,Customer 4184,Consumer,Central
CUST04185,Customer 4185,SMB,West
CUST04186,Customer 4186,SMB,Central
CUST04187,Customer 4187,Consumer,West
CUST04188,Customer 4188,Consumer,East
CUST04189,Customer 4189,Consumer,West
CUST04190,Customer 4190,Consumer,East
CUST04191,Customer 4191,Consumer,South
CUST04192,Customer 4192,Corporate,South
CUST04193,Customer 4193,Corporate,East
CUST04194,Customer 4194,SMB,South
CUST04195,Customer 4195,Consumer,South
CUST04196,Customer 4196,Consumer,North
CUST04197,Customer 4197,Consumer,East
CUST04198,Customer 4198,SMB,South
CUST04199,Customer 4199,Consumer,South
CUST04200,Customer 4200,Consumer,South
CUST04201,Customer 4201,Consumer,North
CUST04202,Customer 4202,SMB,Central
CUST04203,Customer 4203,Consumer,South
CUST04204,Customer 4204,Corporate,South
CUST04205,Customer 4205,Corporate,North
CUST04206,Customer 4206,Corporate,West
CUST04207,Customer 4207,Consumer,East
CUST04208,Customer 4208,Consumer,South
CUST04209,Customer 4209,Consumer,South
CUST04210,Customer 4210,Consumer,West
CUST04211,Customer 4211,Corporate,Central
CUST04212,Customer 4212,Consumer,South
CUST04213,Customer 4213,Consumer,North
CUST04214,Customer 4214,Consumer,North
CUST04215,Customer 4215,Corporate,North
CUST04216,Customer 4216,Consumer,West
CUST04217,Customer 4217,Corporate,Central
CUST04218,Customer 4218,Consumer,Central
CUST04219,Customer 4219,SMB,West
CUST04220,Customer 4220,Corporate,North
CUST04221,Customer 4221,Consumer,Central
CUST04222,Customer 4222,Consumer,South
CUST04223,Customer 4223,Consumer,South
CUST04224,Customer 4224,Consumer,West
CUST04225,Customer 4225,Consumer,North
CUST04226,Customer 4226,SMB,West
CUST04227,Customer 4227,Corporate,Central
CUST04228,Customer 4228,Consumer,West
CUST04229,Customer 4229,Corporate,West
CUST04230,Customer 4230,Consumer,South
CUST04231,Customer 4231,SMB,North
CUST04232,Customer 4232,Consumer,West
CUST04233,Customer 4233,Corporate,East
CUST04234,Customer 4234,Corporate,Central
CUST04235,Customer 4235,Consumer,North
CUST04236,Customer 4236,Consumer,South
CUST04237,Customer 4237,Consumer,South
CUST04238,Customer 4238,SMB,West
CUST04239,Customer 4239,Consumer,West
CUST04240,Customer 4240,Corporate,Central
CUST04241,Customer 4241,Corporate,South
CUST04242,Customer 4242,SMB,South
CUST04243,Customer 4243,Consumer,North
CUST04244,Customer 4244,Consumer,South
CUST04245,Customer 4245,Corporate,South
CUST04246,Customer 4246,Consumer,East
CUST04247,Customer 4247,SMB,South
CUST04248,Customer 4248,Consumer,South
CUST04249,Customer 4249,Consumer,East
CUST04250,Customer 4250,SMB,West
CUST04251,Customer 4251,Consumer,South
CUST04252,Customer 4252,Consumer,South
CUST04253,Customer 4253,Consumer,West
CUST04254,Customer 4254,Consumer,West
CUST04255,Customer 4255,SMB,West
CUST04256,Customer 4256,Consumer,South
CUST04257,Customer 4257,Consumer,East
CUST04258,Customer 4258,Consumer,Central
CUST04259,Customer 4259,SMB,South
CUST04260,Customer 4260,Consumer,South
CUST04261,Customer 4261,SMB,Central
CUST04262,Customer 4262,SMB,North
CUST04263,Customer 4263,Consumer,West
CUST04264,Customer 4264,SMB,West
CUST04265,Customer 4265,Corporate,North
CUST04266,Customer 4266,Consumer,West
CUST04267,Customer 4267,Consumer,South
CUST04268,Customer 4268,SMB,West
CUST04269,Customer 4269,Corporate,Central
CUST04270,Customer 4270,Corporate,West
CUST04271,Customer 4271,SMB,North
CUST04272,Customer 4272,Consumer,West
CUST04273,Customer 4273,SMB,Central
CUST04274,Customer 4274,SMB,East
CUST04275,Customer 4275,Consumer,East
CUST04276,Customer 4276,Consumer,North
CUST04277,Customer 4277,Consumer,West
CUST04278,Customer 4278,SMB,North
CUST04279,Customer 4279,Consumer,South
CUST04280,Customer 4280,Corporate,Central
CUST04281,Customer 4281,Consumer,Central
CUST04282,Customer 4282,Consumer,Central
CUST04283,Customer 4283,Corporate,South
CUST04284,Customer 4284,Consumer,North
CUST04285,Customer 4285,SMB,South
CUST04286,Customer 4286,Consumer,North
CUST04287,Customer 4287,SMB,West
CUST04288,Customer 4288,Consumer,East
CUST04289,Customer 4289,SMB,South
CUST04290,Customer 4290,Corporate,North
CUST04291,Customer 4291,Consumer,South
CUST04292,Customer 4292,Consumer,West
CUST04293,Customer 4293,Consumer,West
CUST04294,Customer 4294,Corporate,North
CUST04295,Customer 4295,SMB,North
CUST04296,Customer 4296,Consumer,South
CUST04297,Customer 4297,Consumer,North
CUST04298,Customer 4298,Corporate,Central
CUST04299,Customer 4299,Consumer,East
CUST04300,Customer 4300,Corporate,North
CUST04301,Customer 4301,Consumer,West
CUST04302,Customer 4302,Corporate,South
CUST04303,Customer 4303,SMB,South
CUST04304,Customer 4304,Consumer,East
CUST04305,Customer 4305,Consumer,North
CUST04306,Customer 4306,Consumer,South
CUST04307,Customer 4307,Corporate,West
CUST04308,Customer 4308,Consumer,Central
CUST04309,Customer 4309,SMB,South
CUST04310,Customer 4310,Corporate,East
CUST04311,Customer 4311,Consumer,South
CUST04312,Customer 4312,Corporate,East
CUST04313,Customer 4313,Consumer,South
CUST04314,Customer 4314,SMB,East
CUST04315,Customer 4315,Consumer,North
CUST04316,Customer 4316,Corporate,Central
CUST04317,Customer 4317,SMB,Central
CUST04318,Customer 4318,Corporate,South
CUST04319,Customer 4319,SMB,West
CUST04320,Customer 4320,Consumer,North
CUST04321,Customer 4321,SMB,West
CUST04322,Customer 4322,Corporate,South
CUST04323,Customer 4323,Corporate,North
CUST04324,Customer 4324,Consumer,East
CUST04325,Customer 4325,Consumer,South
CUST04326,Customer 4326,Corporate,East
CUST04327,Customer 4327,Consumer,East
CUST04328,Customer 4328,Corporate,North
CUST04329,Customer 4329,SMB,North
CUST04330,Customer 4330,SMB,East
CUST04331,Customer 4331,Consumer,East
CUST04332,Customer 4332,SMB,North
CUST04333,Customer 4333,Consumer,South
CUST04334,Customer 4334,Consumer,East
CUST04335,Customer 4335,SMB,East
CUST04336,Customer 4336,Consumer,West
CUST04337,Customer 4337,Consumer,South
CUST04338,Customer 4338,Consumer,East
CUST04339,Customer 4339,Consumer,East
CUST04340,Customer 4340,SMB,South
CUST04341,Customer 4341,Consumer,North
CUST04342,Customer 4342,Consumer,North
CUST04343,Customer 4343,Corporate,West
CUST04344,Customer 4344,Consumer,South
CUST04345,Customer 4345,Corporate,East
CUST04346,Customer 4346,SMB,East
CUST04347,Customer 4347,Corporate,South
CUST04348,Customer 4348,SMB,West
CUST04349,Customer 4349,Consumer,West
CUST04350,Customer 4350,SMB,North
CUST04351,Customer 4351,Consumer,West
CUST04352,Customer 4352,Consumer,East
CUST04353,Customer 4353,Corporate,South
CUST04354,Customer 4354,Consumer,West
CUST04355,Customer 4355,SMB,West
CUST04356,Customer 4356,Corporate,South
CUST04357,Customer 4357,SMB,Central
CUST04358,Customer 4358,Consumer,East
CUST04359,Customer 4359,Consumer,East
CUST04360,Customer 4360,Corporate,North
CUST04361,Customer 4361,Consumer,South
CUST04362,Customer 4362,Consumer,South
CUST04363,Customer 4363,Corporate,East
CUST04364,Customer 4364,SMB,East
CUST04365,Customer 4365,Corporate,West
CUST04366,Customer 4366,Consumer,South
CUST04367,Customer 4367,Consumer,West
CUST04368,Customer 4368,Corporate,West
CUST04369,Customer 4369,Consumer,West
CUST04370,Customer 4370,Consumer,West
CUST04371,Customer 4371,Consumer,Central
CUST04372,Customer 4372,Consumer,North
CUST04373,Customer 4373,Consumer,West
CUST04374,Customer 4374,Consumer,Central
CUST04375,Customer 4375,Corporate,East
CUST04376,Customer 4376,Consumer,South
CUST04377,Customer 4377,Corporate,Central
CUST04378,Customer 4378,Consumer,North
CUST04379,Customer 4379,SMB,South
CUST04380,Customer 4380,Consumer,North
CUST04381,Customer 4381,Consumer,South
CUST04382,Customer 4382,Consumer,South
CUST04383,Customer 4383,Consumer,South
CUST04384,Customer 4384,Consumer,Central
CUST04385,Customer 4385,SMB,South
CUST04386,Customer 4386,SMB,East
CUST04387,Customer 4387,Consumer,Central
CUST04388,Customer 4388,Consumer,West
CUST04389,Customer 4389,Corporate,South
CUST04390,Customer 4390,Corporate,North
CUST04391,Customer 4391,Consumer,East
CUST04392,Customer 4392,Corporate,West
CUST04393,Customer 4393,Consumer,East
CUST04394,Customer 4394,Corporate,South
CUST04395,Customer 4395,Consumer,West
CUST04396,Customer 4396,Consumer,East
CUST04397,Customer 4397,Consumer,East
CUST04398,Customer 4398,Corporate,West
CUST04399,Customer 4399,Consumer,West
CUST04400,Customer 4400,Corporate,East
CUST04401,Customer 4401,Corporate,East
CUST04402,Customer 4402,Corporate,East
CUST04403,Customer 4403,Consumer,East
CUST04404,Customer 4404,Consumer,South
CUST04405,Customer 4405,Consumer,West
CUST04406,Customer 4406,Corporate,East
CUST04407,Customer 4407,SMB,South
CUST04408,Customer 4408,Consumer,North
CUST04409,Customer 4409,SMB,West
CUST04410,Customer 4410,Consumer,East
CUST04411,Customer 4411,Consumer,South
CUST04412,Customer 4412,Consumer,South
CUST04413,Customer 4413,Corporate,South
CUST04414,Customer 4414,Consumer,Central
CUST04415,Customer 4415,Consumer,West
CUST04416,Customer 4416,Corporate,East
CUST04417,Customer 4417,Consumer,South
CUST04418,Customer 4418,Consumer,West
CUST04419,Customer 4419,Consumer,East
CUST04420,Customer 4420,Consumer,Central
CUST04421,Customer 4421,Consumer,North
CUST04422,Customer 4422,Consumer,North
CUST04423,Customer 4423,Corporate,East
CUST04424,Customer 4424,Consumer,South
CUST04425,Customer 4425,Corporate,East
CUST04426,Customer 4426,Consumer,West
CUST04427,Customer 4427,Consumer,North
CUST04428,Customer 4428,Consumer,South
CUST04429,Customer 4429,Consumer,West
CUST04430,Customer 4430,Consumer,West
CUST04431,Customer 4431,Consumer,South
CUST04432,Customer 4432,SMB,South
CUST04433,Customer 4433,SMB,East
CUST04434,Customer 4434,Consumer,South
CUST04435,Customer 4435,Corporate,West
CUST04436,Customer 4436,Corporate,East
CUST04437,Customer 4437,SMB,South
CUST04438,Customer 4438,Consumer,West
CUST04439,Customer 4439,Consumer,East
CUST04440,Customer 4440,Consumer,North
CUST04441,Customer 4441,Consumer,East
CUST04442,Customer 4442,Consumer,Central
