OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPct,UnitPrice,Region
ORD098885,2024-04-05,CUST03270,PROD0378,3,0.0923,716.51,South
ORD098886,2023-11-28,CUST03148,PROD0307,12,0.1013,434.41,South
ORD098887,2023-02-19,CUST04589,PROD0372,1,0.1725,276.74,West
ORD098888,2024-12-20,CUST01824,PROD0175,8,0.1934,1542.07,North
ORD098889,2024-12-11,CUST03802,PROD0356,11,0.0243,384.52,South
ORD098890,2024-04-19,CUST00873,PROD0016,6,0.0496,336.21,North
ORD098891,2024-12-29,CUST01595,PROD0405,13,0.1209,460.2,Central
ORD098892,2025-04-09,CUST01622,PROD0337,13,0.1277,499.1,South
ORD098893,2025-09-21,CUST04696,PROD0411,2,0.1088,909.62,South
ORD098894,2025-07-30,CUST04844,PROD0371,6,0.1321,608.68,East
ORD098895,2024-01-10,CUST04164,PROD0033,13,0.1555,738.5,East
ORD098896,2023-11-11,CUST01344,PROD0301,7,0.0328,220.05,South
ORD098897,2024-06-05,CUST02979,PROD0184,6,0.2105,1593.94,Central
ORD098898,2024-02-26,CUST04118,PROD0256,9,0.1682,572.06,East
ORD098899,2025-01-08,CUST03951,PROD0466,10,0.0584,299.08,South
ORD098900,2023-02-01,CUST01706,PROD0471,7,0.0535,837.25,South
ORD098901,2023-10-21,CUST00110,PROD0103,10,0.1958,1492.08,West
ORD098902,2024-04-15,CUST00544,PROD0082,7,0.0735,755.42,East
ORD098903,2023-04-17,CUST03575,PROD0348,2,0.2435,113.56,Central
ORD098904,2024-04-25,CUST01329,PROD0482,4,0.0004,504.98,South
ORD098905,2023-06-20,CUST04895,PROD0061,6,0.1172,541.14,East
ORD098906,2025-10-01,CUST01308,PROD0286,13,0.0567,1197.12,West
ORD098907,2023-04-22,CUST04283,PROD0179,4,0.1511,262.41,South
ORD098908,2024-03-20,CUST04686,PROD0455,5,0.0713,1636.01,North
ORD098909,2023-10-12,CUST01420,PROD0320,1,0.0388,512.95,West
ORD098910,2024-04-11,CUST00689,PROD0446,12,0.2432,1102.86,West
ORD098911,2025-03-11,CUST04201,PROD0429,4,0.1722,1070.27,North
ORD098912,2023-12-27,CUST01397,PROD0031,10,0.1541,1026.83,West
ORD098913,2025-03-07,CUST00586,PROD0181,13,0.0618,687.5,Central
ORD098914,2023-04-24,CUST02621,PROD0328,9,0.1185,636.57,South
ORD098915,2025-12-13,CUST02524,PROD0420,7,0.1351,87.71,North
ORD098916,2024-10-23,CUST01019,PROD0315,7,0.1798,171.72,West
ORD098917,2025-09-29,CUST00406,PROD0060,7,0.1253,1015.36,West
ORD098918,2023-08-20,CUST01954,PROD0185,14,0.2324,840.34,East
ORD098919,2025-01-28,CUST01456,PROD0393,8,0.1335,1511.42,West
ORD098920,2024-07-24,CUST00767,PROD0174,8,0.1207,1491.84,South
ORD098921,2023-11-05,CUST04774,PROD0061,1,0.0296,541.14,East
ORD098922,2025-04-22,CUST02952,PROD0281,5,0.242,588.19,East
ORD098923,2024-06-29,CUST01454,PROD0018,2,0.1885,983.23,South
ORD098924,2025-03-15,CUST01668,PROD0318,13,0.0108,840.04,South
ORD098925,2023-01-22,CUST01872,PROD0222,2,0.1742,523.17,East
ORD098926,2023-04-30,CUST02889,PROD0080,13,0.0233,225.42,West
ORD098927,2025-05-21,CUST01524,PROD0459,10,0.0397,973.84,South
ORD098928,2024-04-06,CUST00821,PROD0433,11,0.1265,1283.83,West
ORD098929,2023-08-04,CUST03215,PROD0012,11,0.1291,1469.25,South
ORD098930,2025-05-26,CUST04134,PROD0253,8,0.0895,924.85,East
ORD098931,2023-06-18,CUST01668,PROD0387,1,,675.08,South
ORD098932,2023-01-08,CUST02985,PROD0183,2,0.171,1360.66,West
ORD098933,2024-08-29,CUST02436,PROD0263,5,0.1043,396.73,South
ORD098934,2023-06-11,CUST00546,PROD0417,11,0.1171,805.93,South
ORD098935,2025-02-13,CUST03885,PROD0156,4,0.1877,347.31,South
ORD098936,2024-04-02,CUST02260,PROD0435,2,0.1945,651.28,North
ORD098937,2025-09-24,CUST02257,PROD0305,2,0.1107,1019.24,South
ORD098938,2024-07-08,CUST04688,PROD0029,12,0.0748,230.56,West
ORD098939,2023-08-07,CUST01670,PROD0342,3,0.1541,833.89,West
ORD098940,2024-07-26,CUST01970,PROD0241,5,0.1516,1701.21,East
ORD098941,2024-12-11,CUST01626,PROD0377,7,0.0622,504.91,Central
ORD098942,2025-09-03,CUST04078,PROD0350,3,0.1912,1031.24,West
ORD098943,2023-05-19,CUST02263,PROD0252,9,0.2286,533.86,East
ORD098944,2025-04-01,CUST01569,PROD0163,11,0.0465,1328.93,East
ORD098945,2024-10-20,CUST01115,PROD0207,13,0.1236,1530.88,South
ORD098946,2025-11-08,CUST00581,PROD0320,12,0.2115,512.95,West
ORD098947,2024-10-01,CUST02752,PROD0251,2,0.0257,522.17,South
ORD098948,2025-11-24,CUST04199,PROD0102,11,0.0038,929.58,South
ORD098949,2024-09-09,CUST04277,PROD0392,7,0.1665,417.13,West
ORD098950,2023-02-25,CUST00179,PROD0128,1,0.141,138.58,East
ORD098951,2023-05-09,CUST02829,PROD0348,10,0.0672,113.56,West
ORD098952,2023-04-21,CUST04696,PROD0318,11,0.0203,840.04,South
ORD098953,2024-08-05,CUST01088,PROD0010,12,0.0075,1489.3,South
ORD098954,2025-06-02,CUST04472,PROD0176,11,0.2492,925.0,North
ORD098955,2024-09-13,CUST03925,PROD0433,4,0.1276,1283.83,South
ORD098956,2025-10-21,CUST04029,PROD0318,12,0.2381,840.04,North
ORD098957,2024-07-03,CUST01926,PROD0123,4,0.1005,1553.01,North
ORD098958,2025-01-18,CUST00682,PROD0180,6,0.1637,742.94,South
ORD098959,2023-08-08,CUST00083,PROD0362,4,0.1668,1173.74,South
ORD098960,2023-01-11,CUST04068,PROD0112,11,0.1517,361.4,East
ORD098961,2025-02-25,CUST04826,PROD0075,9,0.1188,1604.88,North
ORD098962,2023-04-15,CUST04612,PROD0045,4,0.1946,455.95,West
ORD098963,2025-11-16,CUST00742,PROD0290,3,0.2266,280.0,East
ORD098964,2025-11-25,CUST00264,PROD0478,13,0.0467,472.93,Central
ORD098965,2023-08-25,CUST02209,PROD0023,13,0.1706,122.38,North
ORD098966,2023-04-09,CUST04324,PROD0446,5,0.2042,1102.86,East
ORD098967,2025-09-01,CUST03496,PROD0069,14,0.0571,525.75,East
ORD098968,2025-09-14,CUST04412,PROD0360,6,0.082,627.22,South
ORD098969,2024-08-13,CUST00513,PROD0460,12,0.2255,1116.19,South
ORD098970,2024-02-14,CUST00478,PROD0212,4,0.1687,822.01,South
ORD098971,2024-05-10,CUST00631,PROD0357,8,0.1161,1015.14,South
ORD098972,2025-10-16,CUST03093,PROD0290,1,0.0822,280.0,South
ORD098973,2024-08-27,CUST04589,PROD0364,14,0.1073,337.33,West
ORD098974,2023-08-05,CUST04084,PROD0219,10,0.1379,96.29,South
ORD098975,2025-01-21,CUST01504,PROD0317,2,0.1914,1075.39,West
ORD098976,2025-12-01,CUST00068,PROD0465,4,0.2141,1042.54,South
ORD098977,2023-03-04,CUST03158,PROD0069,1,0.2247,525.75,South
ORD098978,2024-07-24,CUST01525,PROD0174,14,0.0278,1491.84,South
ORD098979,2024-08-10,CUST04360,PROD0279,13,0.0147,1113.15,North
ORD098980,2025-04-21,CUST04935,PROD0261,9,0.2178,355.36,West
ORD098981,2024-09-03,CUST01325,PROD0208,8,0.248,956.33,East
ORD098982,2023-08-19,CUST01085,PROD0215,7,0.0121,795.02,North
ORD098983,2024-10-30,CUST04607,PROD0312,9,0.0865,981.72,East
ORD098984,2023-05-26,CUST00817,PROD0358,13,0.1933,1340.29,South
ORD098985,2024-08-04,CUST00827,PROD0351,4,0.1753,558.47,West
ORD098986,2023-09-13,CUST04927,PROD0148,5,0.0223,961.58,East
ORD098987,2025-12-30,CUST03603,PROD0158,4,0.2223,1443.22,South
ORD098988,2025-03-30,CUST01219,PROD0427,2,0.0534,1061.81,North
ORD098989,2025-03-29,CUST01146,PROD0090,-13,0.2017,965.06,East
ORD098990,2023-01-01,CUST03300,PROD0113,5,0.1525,1076.57,South
ORD098991,2024-04-14,CUST03517,PROD0139,3,0.227,871.45,Central
ORD098992,2025-01-25,CUST03845,PROD0362,11,0.0017,1173.74,West
ORD098993,2024-06-18,CUST01851,PROD0096,7,0.0559,873.49,Central
ORD098994,2023-04-23,CUST00034,PROD0270,8,0.1259,1033.62,East
ORD098995,2024-07-29,CUST00396,PROD0310,14,0.1611,1238.36,South
ORD098996,2024-12-27,CUST02665,PROD0243,8,0.1379,110.05,North
ORD098997,2025-03-03,CUST00111,PROD0090,9,0.2413,965.06,North
ORD098998,2023-11-28,CUST00283,PROD0368,1,0.1544,169.62,Central
ORD098999,2024-09-28,CUST01804,PROD0086,9,0.1584,1381.14,South
ORD099000,2025-09-14,CUST04456,PROD0465,5,0.0083,1042.54,North
ORD099001,2025-11-12,CUST03162,PROD0233,3,0.1938,846.21,East
ORD099002,2023-12-11,CUST00989,PROD0233,3,0.1264,846.21,Central
ORD099003,2025-01-16,CUST04527,PROD0408,10,0.2136,96.79,East
ORD099004,2025-09-25,CUST04040,PROD0128,1,0.2321,138.58,North
ORD099005,2023-03-25,CUST04212,PROD0047,12,0.0984,1140.1,South
ORD099006,2024-09-14,CUST00061,PROD0111,2,0.1209,348.81,North
ORD099007,2025-04-08,CUST01479,PROD0298,12,0.1628,632.05,South
ORD099008,2023-08-27,CUST01949,PROD0019,1,0.2377,760.53,West
ORD099009,2023-11-21,CUST01275,PROD0266,8,0.2048,404.21,North
ORD099010,2025-07-21,CUST04396,PROD0091,14,0.0445,167.55,East
ORD099011,2023-07-05,CUST03091,PROD0317,2,0.0481,1075.39,South
ORD099012,2023-11-26,CUST04679,PROD0424,7,0.0859,487.31,South
ORD099013,2025-07-02,CUST00903,PROD0270,12,0.1335,1033.62,North
ORD099014,2024-10-31,CUST04212,PROD0166,12,0.2077,1041.77,South
ORD099015,2024-12-06,CUST03852,PROD0449,6,0.0245,834.04,North
ORD099016,2024-08-19,CUST04457,PROD0377,6,0.2001,504.91,South
ORD099017,2024-02-22,CUST00468,PROD0129,6,0.1548,1031.62,North
ORD099018,2025-05-11,CUST01845,PROD0299,1,0.0999,1652.89,East
ORD099019,2023-11-14,CUST02994,PROD0410,1,0.2308,1198.66,West
ORD099020,2023-10-08,CUST03537,PROD0381,5,0.1287,244.49,North
ORD099021,2024-05-13,CUST03133,PROD0341,2,0.0923,1295.14,West
ORD099022,2023-05-18,CUST01281,PROD0163,14,0.1721,1328.93,West
ORD099023,2024-11-21,CUST00570,PROD0362,9,0.0811,,West
ORD099024,2025-09-27,CUST04517,PROD0450,9,0.0086,390.05,Central
ORD099025,2025-02-24,CUST01396,PROD0054,4,0.2208,110.32,West
ORD099026,2023-12-09,CUST00274,PROD0140,13,0.2152,432.18,West
ORD099027,2023-04-18,CUST01021,PROD0078,1,0.1193,701.33,Central
ORD099028,2024-11-12,CUST03199,PROD0152,4,0.1147,586.45,South
ORD099029,2024-08-03,CUST03789,PROD0094,11,0.2496,655.87,South
ORD099030,2025-08-12,CUST01668,PROD0386,7,0.2191,,South
ORD099031,2024-06-16,CUST03173,PROD0371,8,0.1689,608.68,East
ORD099032,2023-03-30,CUST01703,PROD0113,13,0.1468,1076.57,Central
ORD099033,2025-09-15,CUST00221,PROD0419,3,0.2151,1478.85,North
ORD099034,2023-11-17,CUST03535,PROD0385,4,0.0771,1268.75,West
ORD099035,2025-04-24,CUST00096,PROD0114,3,0.1059,268.0,East
ORD099036,2023-04-02,CUST00887,PROD0318,7,0.0534,840.04,South
ORD099037,2025-11-22,CUST03232,PROD0216,3,0.1194,393.54,South
ORD099038,2025-10-07,CUST01912,PROD0357,12,0.0033,1015.14,East
ORD099039,2023-03-17,CUST04121,PROD0392,1,0.21,417.13,East
ORD099040,2025-10-27,CUST00261,PROD0276,10,0.0927,520.54,East
ORD099041,2025-05-21,CUST02706,PROD0396,9,0.0732,1644.45,East
ORD099042,2025-09-19,CUST04862,PROD0303,9,0.1054,1191.43,East
ORD099043,2023-09-11,CUST01402,PROD0023,2,0.0307,122.38,South
ORD099044,2024-02-04,CUST02991,PROD0261,1,0.025,355.36,East
ORD099045,2024-07-06,CUST04514,PROD0146,13,0.0945,600.48,West
ORD099046,2024-06-09,CUST00749,PROD0248,4,0.2286,1301.77,Central
ORD099047,2025-03-04,CUST02394,PROD0090,1,0.179,965.06,West
ORD099048,2025-09-28,CUST04612,PROD0041,8,0.2229,1810.66,West
ORD099049,2025-08-14,CUST03927,PROD0443,1,0.1888,,West
ORD099050,2025-08-28,CUST02101,PROD0034,4,0.1247,1151.93,South
ORD099051,2023-12-24,CUST03319,PROD0060,2,0.2355,1015.36,South
ORD099052,2023-01-13,CUST03749,PROD0004,14,0.0616,1237.5,West
ORD099053,2023-07-13,CUST03149,PROD0307,2,0.1307,434.41,West
ORD099054,2023-07-16,CUST01160,PROD0201,1,0.0419,1358.79,Central
ORD099055,2025-05-02,CUST03146,PROD0337,5,0.0065,499.1,East
ORD099056,2024-03-23,CUST03227,PROD0454,2,0.2152,921.45,West
ORD099057,2024-02-16,CUST03644,PROD0363,7,0.0489,622.39,South
ORD099058,2025-04-02,CUST04692,PROD0377,3,0.0554,504.91,North
ORD099059,2023-03-20,CUST03945,PROD0282,13,0.0408,1048.6,West
ORD099060,2024-02-25,CUST01142,PROD0003,7,0.21,390.14,North
ORD099061,2024-03-15,CUST02347,PROD0208,4,0.2208,,South
ORD099062,2023-08-14,CUST00116,PROD0047,14,0.0918,1140.1,Central
ORD099063,2023-12-21,CUST01360,PROD0409,10,0.0961,1278.82,South
ORD099064,2025-06-27,CUST03804,PROD0245,12,0.1034,1430.89,South
ORD099065,2025-01-22,CUST02087,PROD0262,3,0.2319,1313.44,West
ORD099066,2024-01-09,CUST02916,PROD0065,11,0.1469,848.58,Central
ORD099067,2025-08-14,CUST03761,PROD0299,14,0.1944,1652.89,East
ORD099068,2023-05-05,CUST03369,PROD0268,6,0.1436,777.74,South
ORD099069,2025-08-23,CUST02208,PROD0226,10,0.2094,1335.4,North
ORD099070,2024-11-25,CUST02611,PROD0010,9,0.0428,1489.3,West
ORD099071,2023-08-19,CUST03129,PROD0432,11,0.2233,921.89,East
ORD099072,2025-08-05,CUST02508,PROD0386,3,0.1995,353.83,West
ORD099073,2023-06-04,CUST03381,PROD0096,11,0.1884,873.49,South
ORD099074,2024-09-24,CUST03922,PROD0360,7,0.0482,627.22,West
ORD099075,2024-10-09,CUST01430,PROD0469,4,0.1194,1130.99,North
ORD099076,2025-12-28,CUST02153,PROD0498,11,0.0662,1525.27,Central
ORD099077,2023-08-29,CUST04233,PROD0483,11,0.1979,232.35,East
ORD099078,2025-08-15,CUST02723,PROD0218,5,0.198,1124.28,North
ORD099079,2023-06-05,CUST03259,PROD0147,3,0.1331,640.18,West
ORD099080,2023-09-26,CUST01633,PROD0011,8,0.0883,915.91,Central
ORD099081,2023-02-10,CUST02684,PROD0068,7,0.096,1253.37,West
ORD099082,2023-12-27,CUST03758,PROD0339,9,0.0015,251.03,North
ORD099083,2025-03-07,CUST01394,PROD0316,3,0.0288,148.47,North
ORD099084,2023-08-03,CUST02752,PROD0361,2,0.0187,765.36,South
ORD099085,2023-03-21,CUST04829,PROD0177,9,0.1227,756.68,South
ORD099086,2024-09-03,CUST03851,PROD0333,7,0.1303,507.65,South
ORD099087,2023-01-07,CUST00082,PROD0352,1,0.1076,661.69,East
ORD099088,2024-12-15,CUST00280,PROD0369,11,0.0143,1179.73,West
ORD099089,2025-04-02,CUST00845,PROD0153,13,0.1747,1090.21,South
ORD099090,2025-04-01,CUST01492,PROD0490,7,0.0193,1580.52,East
ORD099091,2023-04-11,CUST02371,PROD0195,5,0.0315,1320.1,  south  
ORD099092,2024-08-03,CUST03847,PROD0066,11,0.181,647.49,West
ORD099093,2023-12-19,CUST00940,PROD0482,14,0.1637,504.98,West
ORD099094,2023-05-15,CUST01143,PROD0113,9,0.2353,1076.57,North
ORD099095,2023-06-27,CUST02370,PROD0426,6,0.0958,375.24,Central
ORD099096,2023-10-02,CUST00878,PROD0322,8,0.0418,203.42,North
ORD099097,2025-04-06,CUST02894,PROD0115,6,0.1005,1013.88,North
ORD099098,2024-05-28,CUST04598,PROD0084,9,0.0641,853.21,South
ORD099099,2023-04-07,CUST03402,PROD0115,13,0.143,1013.88,North
ORD099100,2023-10-23,CUST03616,PROD0121,10,0.067,964.63,East
ORD099101,2023-07-14,CUST01906,PROD0265,14,0.0255,767.95,West
ORD099102,2023-02-25,CUST02315,PROD0196,-10,0.0219,248.16,South
ORD099103,2025-08-17,CUST02607,PROD0226,13,0.0708,1335.4,West
ORD099104,2025-09-01,CUST03073,PROD0243,11,0.2331,110.05,South
ORD099105,2023-03-05,CUST03053,PROD0046,6,0.09,1540.79,Central
ORD099106,2024-07-25,CUST04300,PROD0034,4,0.1689,1151.93,North
ORD099107,2025-07-31,CUST03157,PROD0430,5,0.2173,731.37,West
ORD099108,2024-10-14,CUST01367,PROD0381,1,0.1627,244.49,South
ORD099109,2024-01-10,CUST00339,PROD0329,-2,0.0865,1153.03,West
ORD099110,2023-04-23,CUST01047,PROD0452,6,0.0787,1831.39,South
ORD099111,2023-04-12,CUST01423,PROD0040,6,0.2494,1773.56,East
ORD099112,2025-09-24,CUST02923,PROD0118,3,0.1667,992.9,West
ORD099113,2024-12-03,CUST01668,PROD0413,5,0.1164,1227.42,South
ORD099114,2025-08-03,CUST01238,PROD0317,9,0.0912,1075.39,East
ORD099115,2025-12-04,CUST04321,PROD0490,1,0.2214,1580.52,West
ORD099116,2024-03-04,CUST01345,PROD0449,2,0.0955,834.04,South
ORD099117,2025-02-09,CUST00908,PROD0324,7,0.1904,847.04,East
ORD099118,2023-08-06,CUST04378,PROD0122,9,0.218,742.84,North
ORD099119,2025-01-09,CUST00324,PROD0050,4,0.2347,742.74,North
ORD099120,2025-05-20,CUST00438,PROD0302,2,0.1772,557.13,South
ORD099121,2024-08-09,CUST01790,PROD0065,11,0.0081,848.58,West
ORD099122,2024-09-21,CUST02634,PROD0112,8,0.0435,361.4,East
ORD099123,2024-05-11,CUST03427,PROD0464,4,0.0564,965.05,West
ORD099124,2025-06-30,CUST01879,PROD0019,2,0.231,760.53,East
ORD099125,2024-07-09,CUST03203,PROD0270,9,0.1193,1033.62,South
ORD099126,2024-06-12,CUST03064,PROD0497,8,0.2143,431.07,West
ORD099127,2024-02-21,CUST03383,PROD0262,5,0.2324,1313.44,North
ORD099128,2025-09-03,CUST00824,PROD0395,14,0.2322,1304.38,North
ORD099129,2023-04-09,CUST04630,PROD0375,3,0.1625,1173.68,East
ORD099130,2025-02-23,CUST02924,PROD0388,13,0.203,1480.83,East
ORD099131,2024-04-10,CUST01975,PROD0225,7,0.1382,1192.09,East
ORD099132,2024-01-22,CUST03694,PROD0083,4,0.0258,685.26,North
ORD099133,2024-04-24,CUST02429,PROD0284,11,0.1264,337.2,East
ORD099134,2025-04-07,CUST01986,PROD0199,-9,0.0773,1119.33,East
ORD099135,2024-01-22,CUST01488,PROD0427,11,0.052,1061.81,East
ORD099136,2023-12-19,CUST01120,PROD0375,7,0.1312,1173.68,North
ORD099137,2025-12-23,CUST01422,PROD0037,6,0.2188,1103.59,East
ORD099138,2024-04-15,CUST03086,PROD0162,3,0.1837,1244.38,West
ORD099139,2025-05-29,CUST00709,PROD0071,11,0.0223,1146.37,North
ORD099140,2024-03-13,CUST04779,PROD0115,11,0.1174,1013.88,West
ORD099141,2025-12-06,CUST03445,PROD0306,10,0.1739,976.07,West
ORD099142,2024-04-03,CUST04998,PROD0090,5,0.0732,965.06,North
ORD099143,2024-02-03,CUST01042,PROD0276,14,0.1736,520.54,North
ORD099144,2025-03-06,CUST00609,PROD0162,8,0.0787,1244.38,South
ORD099145,2025-06-13,CUST00982,PROD0036,11,0.0409,718.36,East
ORD099146,2023-09-27,CUST00071,PROD0114,8,0.0811,268.0,South
ORD099147,2025-10-25,CUST01384,PROD0112,14,0.0376,361.4,West
ORD099148,2023-12-21,CUST02926,PROD0248,12,0.0358,1301.77,North
ORD099149,2025-09-08,CUST00658,PROD0195,9,0.025,1320.1,West
ORD099150,2024-07-15,CUST01480,PROD0358,7,0.0202,1340.29,South
ORD099151,2024-09-19,CUST01011,PROD0302,14,0.1443,557.13,West
ORD099152,2023-10-31,CUST03931,PROD0412,6,0.0911,730.37,East
ORD099153,2023-06-28,CUST04601,PROD0431,3,0.1345,360.08,East
ORD099154,2023-05-26,CUST04245,PROD0175,13,0.128,1542.07,South
ORD099155,2023-05-04,CUST03292,PROD0170,14,0.178,256.27,Central
ORD099156,2025-02-09,CUST01708,PROD0292,7,0.1611,1182.19,East
ORD099157,2024-11-03,CUST04673,PROD0204,7,0.1592,874.25,Central
ORD099158,2024-10-16,CUST04836,PROD0223,7,0.1763,92.4,North
ORD099159,2025-10-11,CUST03204,PROD0160,14,0.1842,677.6,East
ORD099160,2025-11-03,CUST01581,PROD0294,9,0.1645,1548.99,West
ORD099161,2024-06-17,CUST03715,PROD0132,11,0.2206,449.98,North
ORD099162,2025-03-24,CUST00698,PROD0241,12,0.0502,1701.21,Central
ORD099163,2023-03-28,CUST00835,PROD0099,8,0.1865,141.18,East
ORD099164,2024-09-19,CUST01810,PROD0041,6,0.0192,1810.66,West
ORD099165,2024-04-18,CUST02485,PROD0045,9,0.2285,455.95,South
ORD099166,2023-10-20,CUST03951,PROD0028,11,0.1502,1223.37,South
ORD099167,2024-02-20,CUST03499,PROD0117,2,0.201,421.88,East
ORD099168,2023-08-07,CUST04544,PROD0042,-3,0.158,698.42,East
ORD099169,2024-07-15,CUST02195,PROD0002,9,0.0152,109.46,West
ORD099170,2024-07-27,CUST04012,PROD0199,8,0.0336,1119.33,West
ORD099171,2023-05-11,CUST03060,PROD0153,4,0.1933,1090.21,Central
ORD099172,2024-05-19,CUST04400,PROD0191,14,0.0952,1297.64,East
ORD099173,2023-12-14,CUST00420,PROD0023,10,0.2003,122.38,South
ORD099174,2024-03-19,CUST01649,PROD0477,-8,0.0748,597.06,Central
ORD099175,2025-09-08,CUST03698,PROD0363,3,0.1859,622.39,South
ORD099176,2024-04-28,CUST04294,PROD0003,9,0.0689,390.14,North
ORD099177,2024-12-18,CUST00440,PROD0092,4,0.0401,1084.18,North
ORD099178,2023-08-21,CUST04168,PROD0022,3,0.1554,1463.4,North
ORD099179,2025-11-20,CUST02483,PROD0217,5,0.0506,997.37,East
ORD099180,2024-04-06,CUST03509,PROD0293,8,0.2043,688.42,Central
ORD099181,2023-12-11,CUST01257,PROD0370,13,0.1534,1773.37,  east  
ORD099182,2023-02-12,CUST04468,PROD0462,5,0.0524,332.68,East
ORD099183,2025-07-18,CUST03062,PROD0263,-10,0.0465,396.73,South
ORD099184,2024-09-06,CUST01613,PROD0179,8,0.0153,262.41,East
ORD099185,2023-06-07,CUST01910,PROD0229,5,0.1782,1338.84,South
ORD099186,2024-09-02,CUST02226,PROD0283,4,0.2231,454.19,North
ORD099187,2023-10-21,CUST02770,PROD0476,6,0.1043,356.63,West
ORD099188,2024-12-31,CUST01222,PROD0352,14,0.0937,661.69,South
ORD099189,2023-07-14,CUST00054,PROD0030,4,0.1922,1022.81,North
ORD099190,2025-02-21,CUST02792,PROD0342,12,0.0923,833.89,East
ORD099191,2023-07-15,CUST02025,PROD0043,5,,347.09,North
ORD099192,2025-01-08,CUST00273,PROD0273,4,0.1717,872.08,West
ORD099193,2023-11-15,CUST04111,PROD0331,8,0.1593,1267.99,Central
ORD099194,2025-05-30,CUST00143,PROD0444,10,0.0118,559.43,South
ORD099195,2024-08-05,CUST04237,PROD0329,12,0.0411,1153.03,South
ORD099196,2023-05-26,CUST00429,PROD0467,7,0.0311,799.43,Central
ORD099197,2025-08-10,CUST04619,PROD0251,1,0.2013,522.17,East
ORD099198,2025-08-29,CUST01153,PROD0407,2,0.0215,1178.13,South
ORD099199,2023-12-21,CUST03392,PROD0152,-12,0.0312,586.45,South
ORD099200,2024-03-01,CUST00813,PROD0474,8,0.0312,509.91,East
ORD099201,2023-01-12,CUST00883,PROD0431,6,0.13,360.08,West
ORD099202,2024-12-31,CUST04311,PROD0181,13,0.009,687.5,South
ORD099203,2024-05-09,CUST04715,PROD0372,4,0.0391,276.74,North
ORD099204,2023-05-13,CUST04415,PROD0261,5,0.0521,355.36,West
ORD099205,2024-12-14,CUST02848,PROD0369,1,0.1423,1179.73,South
ORD099206,2023-09-03,CUST02804,PROD0337,13,0.027,499.1,South
ORD099207,2023-09-14,CUST03293,PROD0062,10,0.1533,873.77,South
ORD099208,2025-10-17,CUST01601,PROD0100,1,0.0738,1348.95,North
ORD099209,2025-03-30,CUST02902,PROD0412,2,0.0347,730.37,East
ORD099210,2023-05-31,CUST01288,PROD0029,2,0.1621,230.56,Central
ORD099211,2024-09-17,CUST04826,PROD0061,3,0.0361,541.14,North
ORD099212,2024-05-24,CUST02309,PROD0090,11,0.2043,965.06,North
ORD099213,2023-06-08,CUST04210,PROD0208,9,0.2056,956.33,West
ORD099214,2023-04-14,CUST04619,PROD0073,4,0.0566,839.71,East
ORD099215,2025-08-09,CUST01489,PROD0269,12,0.1412,945.15,North
ORD099216,2023-04-13,CUST03292,PROD0339,6,0.1505,251.03,Central
ORD099217,2024-10-19,CUST01848,PROD0188,13,0.1334,1365.77,South
ORD099218,2025-12-25,CUST04467,PROD0299,1,0.0296,1652.89,South
ORD099219,2024-02-28,CUST00466,PROD0476,5,0.2312,356.63,West
ORD099220,2024-11-30,CUST03182,PROD0495,10,0.0459,1467.91,West
ORD099221,2024-05-01,CUST01924,PROD0391,9,0.1389,456.59,East
ORD099222,2024-11-28,CUST01118,PROD0342,3,0.0771,833.89,North
ORD099223,2023-11-01,CUST04248,PROD0440,10,0.1102,1707.49,South
ORD099224,2023-10-24,CUST00977,PROD0175,7,0.1351,1542.07,West
ORD099225,2024-09-09,CUST00058,PROD0273,12,0.1096,872.08,East
ORD099226,2023-06-16,CUST03376,PROD0443,3,0.2419,673.96,East
ORD099227,2024-09-09,CUST04346,PROD0178,11,0.2056,1312.82,East
ORD099228,2024-11-03,CUST02823,PROD0371,7,0.2052,608.68,South
ORD099229,2025-12-11,CUST04300,PROD0201,2,0.2107,1358.79,North
ORD099230,2023-10-01,CUST01708,PROD0075,3,0.0785,1604.88,East
ORD099231,2023-04-28,CUST02803,PROD0231,7,0.2311,636.8,South
ORD099232,2023-10-25,CUST01349,PROD0183,11,0.0556,1360.66,South
ORD099233,2025-05-28,CUST01820,PROD0296,11,0.0128,1071.7,Central
ORD099234,2024-04-05,CUST04457,PROD0370,8,0.0128,1773.37,South
ORD099235,2023-07-01,CUST04972,PROD0250,9,0.0099,310.4,North
ORD099236,2023-09-04,CUST03025,PROD0485,14,0.0405,988.24,South
ORD099237,2025-05-27,CUST01333,PROD0096,13,0.1106,873.49,East
ORD099238,2025-10-26,CUST04901,PROD0116,2,0.0855,629.52,South
ORD099239,2023-06-15,CUST04578,PROD0452,3,0.2268,1831.39,West
ORD099240,2024-09-25,CUST02503,PROD0497,3,0.0142,431.07,North
ORD099241,2025-12-12,CUST03346,PROD0416,8,0.2032,1705.58,East
ORD099242,2023-03-17,CUST02630,PROD0144,10,0.2247,1121.79,West
ORD099243,2023-06-25,CUST00711,PROD0423,13,0.0998,1227.21,West
ORD099244,2024-06-12,CUST03319,PROD0286,4,0.1464,1197.12,South
ORD099245,2023-03-17,CUST01716,PROD0418,10,0.1668,989.35,West
ORD099246,2024-09-06,CUST03775,PROD0193,12,0.0358,187.01,East
ORD099247,2025-01-24,CUST02531,PROD0167,8,0.2434,369.57,North
